"ACCOUNTID","BOOKAMOUNT","ASSETCLASSLEVEL1","EVENTDATE","TRADEDATE","QUANTITY","BOOKTOTALLOSS","BOOKTOTALGAIN"
725569,-6.29,Equity,2024-12-31 00:00:00.000,2024-12-31 00:00:00.000,16,0,0
725569,-43.32,Equity,2024-12-31 00:00:00.000,2024-12-31 00:00:00.000,110,0,0
725569,-4.78,Equity,2024-12-31 00:00:00.000,2024-12-31 00:00:00.000,25,0,0
725569,-30.33,Equity,2024-12-31 00:00:00.000,2024-12-31 00:00:00.000,77,0,0
725569,23.9,Mutual Fund,2025-01-02 00:00:00.000,2025-01-02 00:00:00.000,23.9,,
725569,-23.9,Equity,2025-01-02 00:00:00.000,2025-01-02 00:00:00.000,23.9,0,0
725569,0,Equity,2025-01-02 00:00:00.000,2025-01-02 00:00:00.000,0,0,0
725569,23.9,Mutual Fund,2025-01-02 00:00:00.000,2025-01-02 00:00:00.000,23.9,,
725569,-1431.75,Equity,2025-01-06 00:00:00.000,2025-01-06 00:00:00.000,25,0,0
725569,674.06,Equity,2025-01-06 00:00:00.000,2025-01-06 00:00:00.000,22,-78.56,0
725569,-2177.77,Equity,2025-01-06 00:00:00.000,2025-01-06 00:00:00.000,53,0,0
725569,-3630.9,Equity,2025-01-06 00:00:00.000,2025-01-06 00:00:00.000,182,0,0
725569,823.26,Equity,2025-01-06 00:00:00.000,2025-01-06 00:00:00.000,13,-8.22,0
725569,2406.47,Equity,2025-01-06 00:00:00.000,2025-01-06 00:00:00.000,38,-51.37,0
725569,823.26,Equity,2025-01-06 00:00:00.000,2025-01-06 00:00:00.000,13,0,8.55
725569,5320.01,Equity,2025-01-06 00:00:00.000,2025-01-06 00:00:00.000,16,0,214.89
725569,5786.73,Equity,2025-01-06 00:00:00.000,2025-01-06 00:00:00.000,35,0,49.53
725569,1727.47,Equity,2025-01-06 00:00:00.000,2025-01-06 00:00:00.000,3,0,20.44
725569,615.54,Equity,2025-01-06 00:00:00.000,2025-01-06 00:00:00.000,2,0,3.32
725569,-4283.4,Equity,2025-01-06 00:00:00.000,2025-01-06 00:00:00.000,30,0,0
725569,-6476.53,Equity,2025-01-06 00:00:00.000,2025-01-06 00:00:00.000,89,0,0
725569,1054.97,Equity,2025-01-06 00:00:00.000,2025-01-06 00:00:00.000,2,0,37.21
725569,-1435.14,Equity,2025-01-06 00:00:00.000,2025-01-06 00:00:00.000,14,0,0
725569,674.06,Equity,2025-01-06 00:00:00.000,2025-01-06 00:00:00.000,22,,
725569,1054.97,Equity,2025-01-06 00:00:00.000,2025-01-06 00:00:00.000,2,,
725569,2177.77,Equity,2025-01-06 00:00:00.000,2025-01-06 00:00:00.000,53,,
725569,1435.14,Equity,2025-01-06 00:00:00.000,2025-01-06 00:00:00.000,14,,
725569,1431.75,Equity,2025-01-06 00:00:00.000,2025-01-06 00:00:00.000,25,,
725569,5320.01,Equity,2025-01-06 00:00:00.000,2025-01-06 00:00:00.000,16,,
725569,823.26,Equity,2025-01-06 00:00:00.000,2025-01-06 00:00:00.000,13,,
725569,4283.4,Equity,2025-01-06 00:00:00.000,2025-01-06 00:00:00.000,30,,
725569,6476.53,Equity,2025-01-06 00:00:00.000,2025-01-06 00:00:00.000,89,,
725569,823.26,Equity,2025-01-06 00:00:00.000,2025-01-06 00:00:00.000,13,,
725569,2406.47,Equity,2025-01-06 00:00:00.000,2025-01-06 00:00:00.000,38,,
725569,5786.73,Equity,2025-01-06 00:00:00.000,2025-01-06 00:00:00.000,35,,
725569,3630.9,Equity,2025-01-06 00:00:00.000,2025-01-06 00:00:00.000,182,,
725569,1727.47,Equity,2025-01-06 00:00:00.000,2025-01-06 00:00:00.000,3,,
725569,615.54,Equity,2025-01-06 00:00:00.000,2025-01-06 00:00:00.000,2,,
725569,-2.85,Equity,2025-01-07 00:00:00.000,2025-01-07 00:00:00.000,2.85,0,0
725569,19,Equity,2025-01-07 00:00:00.000,2024-12-31 00:00:00.000,76,0,0
725569,187.57,Equity,2025-01-07 00:00:00.000,2025-01-07 00:00:00.000,187.57,0,0
725569,187.57,Mutual Fund,2025-01-07 00:00:00.000,2025-01-07 00:00:00.000,187.57,,
725569,19,Equity,2025-01-07 00:00:00.000,2025-01-07 00:00:00.000,0,,
725569,19,Equity,2025-01-07 00:00:00.000,2025-01-07 00:00:00.000,0,,
725569,187.57,Mutual Fund,2025-01-07 00:00:00.000,2025-01-07 00:00:00.000,187.57,,
725569,2.85,Equity,2025-01-07 00:00:00.000,2025-01-07 00:00:00.000,0,,
725569,2.85,Equity,2025-01-07 00:00:00.000,2025-01-07 00:00:00.000,0,,
725569,136.16,Mutual Fund,2025-01-10 00:00:00.000,2025-01-10 00:00:00.000,136.16,,
725569,136.16,Equity,2025-01-10 00:00:00.000,2025-01-10 00:00:00.000,0,,
725569,136.16,Equity,2025-01-10 00:00:00.000,2024-12-13 00:00:00.000,296,0,0
725569,136.16,Mutual Fund,2025-01-10 00:00:00.000,2025-01-10 00:00:00.000,136.16,,
725569,136.16,Equity,2025-01-10 00:00:00.000,2025-01-10 00:00:00.000,0,,
725569,-136.16,Equity,2025-01-10 00:00:00.000,2025-01-10 00:00:00.000,136.16,0,0
725569,85.03,Mutual Fund,2025-01-13 00:00:00.000,2025-01-13 00:00:00.000,85.03,,
725569,35.25,Equity,2025-01-13 00:00:00.000,2025-01-13 00:00:00.000,0,,
725569,49.78,Equity,2025-01-13 00:00:00.000,2025-01-13 00:00:00.000,0,,
725569,85.03,Mutual Fund,2025-01-13 00:00:00.000,2025-01-13 00:00:00.000,85.03,,
725569,-85.03,Equity,2025-01-13 00:00:00.000,2025-01-13 00:00:00.000,85.03,0,0
725569,49.78,Equity,2025-01-13 00:00:00.000,2024-12-23 00:00:00.000,131,0,0
725569,35.25,Equity,2025-01-13 00:00:00.000,2024-12-16 00:00:00.000,141,0,0
725569,49.78,Equity,2025-01-13 00:00:00.000,2025-01-13 00:00:00.000,0,,
725569,35.25,Equity,2025-01-13 00:00:00.000,2025-01-13 00:00:00.000,0,,
725569,5.55,Equity,2025-01-14 00:00:00.000,2024-12-31 00:00:00.000,37,0,0
725569,-0.83,Equity,2025-01-14 00:00:00.000,2025-01-14 00:00:00.000,0.83,0,0
725569,-4.72,Equity,2025-01-14 00:00:00.000,2025-01-14 00:00:00.000,4.72,0,0
725569,0.83,Equity,2025-01-14 00:00:00.000,2025-01-14 00:00:00.000,0,,
725569,5.55,Equity,2025-01-14 00:00:00.000,2025-01-14 00:00:00.000,0,,
725569,4.72,Mutual Fund,2025-01-14 00:00:00.000,2025-01-14 00:00:00.000,4.72,,
725569,0.83,Equity,2025-01-14 00:00:00.000,2025-01-14 00:00:00.000,0,,
725569,5.55,Equity,2025-01-14 00:00:00.000,2025-01-14 00:00:00.000,0,,
725569,4.72,Mutual Fund,2025-01-14 00:00:00.000,2025-01-14 00:00:00.000,4.72,,
725569,94.2,Mutual Fund,2025-01-15 00:00:00.000,2025-01-15 00:00:00.000,94.2,,
725569,57,Equity,2025-01-15 00:00:00.000,2025-01-15 00:00:00.000,0,,
725569,37.2,Equity,2025-01-15 00:00:00.000,2025-01-15 00:00:00.000,0,,
725569,94.2,Mutual Fund,2025-01-15 00:00:00.000,2025-01-15 00:00:00.000,94.2,,
725569,-94.2,Equity,2025-01-15 00:00:00.000,2025-01-15 00:00:00.000,94.2,0,0
725569,37.2,Equity,2025-01-15 00:00:00.000,2025-01-15 00:00:00.000,0,,
725569,57,Equity,2025-01-15 00:00:00.000,2024-12-31 00:00:00.000,76,0,0
725569,37.2,Equity,2025-01-15 00:00:00.000,2024-12-27 00:00:00.000,62,0,0
725569,57,Equity,2025-01-15 00:00:00.000,2025-01-15 00:00:00.000,0,,
725569,0,Equity,2025-01-16 00:00:00.000,2025-01-16 00:00:00.000,112,,
725569,0,Equity,2025-01-16 00:00:00.000,2025-01-16 00:00:00.000,112,,
725569,0,Equity,2025-01-16 00:00:00.000,2025-01-15 00:00:00.000,5,0,0
725569,0,Equity,2025-01-16 00:00:00.000,2025-01-15 00:00:00.000,18,0,0
725569,0,Equity,2025-01-16 00:00:00.000,2025-01-15 00:00:00.000,89,0,0
725569,5971.32,Equity,2025-01-22 00:00:00.000,2025-01-22 00:00:00.000,291,,
725569,1851.24,Equity,2025-01-22 00:00:00.000,2025-01-22 00:00:00.000,22,0,67.26
725569,4406.03,Equity,2025-01-22 00:00:00.000,2025-01-22 00:00:00.000,44,,
725569,1489.87,Equity,2025-01-22 00:00:00.000,2025-01-22 00:00:00.000,32,,
725569,1462.45,Equity,2025-01-22 00:00:00.000,2025-01-22 00:00:00.000,50,,
725569,2244.16,Equity,2025-01-22 00:00:00.000,2025-01-22 00:00:00.000,16,,
725569,1500.66,Equity,2025-01-22 00:00:00.000,2025-01-22 00:00:00.000,14,,
725569,1485.07,Equity,2025-01-22 00:00:00.000,2025-01-22 00:00:00.000,8,,
725569,5354.4,Equity,2025-01-22 00:00:00.000,2025-01-22 00:00:00.000,73,,
725569,7576.12,Equity,2025-01-22 00:00:00.000,2025-01-22 00:00:00.000,37,,
725569,1412.82,Equity,2025-01-22 00:00:00.000,2025-01-22 00:00:00.000,6,,
725569,3712.69,Equity,2025-01-22 00:00:00.000,2025-01-22 00:00:00.000,24,,
725569,1503.58,Equity,2025-01-22 00:00:00.000,2025-01-22 00:00:00.000,13,,
725569,745.85,Equity,2025-01-22 00:00:00.000,2025-01-22 00:00:00.000,35,,
725569,720.13,Equity,2025-01-22 00:00:00.000,2025-01-22 00:00:00.000,4,,
725569,1851.24,Equity,2025-01-22 00:00:00.000,2025-01-22 00:00:00.000,22,,
725569,750.4,Equity,2025-01-22 00:00:00.000,2025-01-22 00:00:00.000,14,,
725569,-2244.16,Equity,2025-01-22 00:00:00.000,2025-01-22 00:00:00.000,16,0,0
725569,-1500.66,Equity,2025-01-22 00:00:00.000,2025-01-22 00:00:00.000,14,0,0
725569,-7576.12,Equity,2025-01-22 00:00:00.000,2025-01-22 00:00:00.000,37,0,0
725569,5354.4,Equity,2025-01-22 00:00:00.000,2025-01-22 00:00:00.000,73,-844.76,0
725569,-1412.82,Equity,2025-01-22 00:00:00.000,2025-01-22 00:00:00.000,6,0,0
725569,3712.69,Equity,2025-01-22 00:00:00.000,2025-01-22 00:00:00.000,24,0,126.13
725569,1462.45,Equity,2025-01-22 00:00:00.000,2025-01-22 00:00:00.000,50,-65.05,0
725569,-5971.32,Equity,2025-01-22 00:00:00.000,2025-01-22 00:00:00.000,291,0,0
725569,4406.03,Equity,2025-01-22 00:00:00.000,2025-01-22 00:00:00.000,44,-250.49,0
725569,1502.05,Equity,2025-01-22 00:00:00.000,2025-01-22 00:00:00.000,15,-105.05,0
725569,1485.07,Equity,2025-01-22 00:00:00.000,2025-01-22 00:00:00.000,8,0,28.07
725569,-1503.58,Equity,2025-01-22 00:00:00.000,2025-01-22 00:00:00.000,13,0,0
725569,1489.87,Equity,2025-01-22 00:00:00.000,2025-01-22 00:00:00.000,32,0,200.91
725569,-745.85,Equity,2025-01-22 00:00:00.000,2025-01-22 00:00:00.000,35,0,0
725569,-750.4,Equity,2025-01-22 00:00:00.000,2025-01-22 00:00:00.000,14,0,0
725569,720.13,Equity,2025-01-22 00:00:00.000,2025-01-22 00:00:00.000,4,0,11.61
725569,1502.05,Equity,2025-01-22 00:00:00.000,2025-01-22 00:00:00.000,15,,
725569,288.82,Mutual Fund,2025-01-23 00:00:00.000,2025-01-23 00:00:00.000,288.82,,
725569,9.8,Equity,2025-01-23 00:00:00.000,2025-01-23 00:00:00.000,0,,
725569,-288.82,Equity,2025-01-23 00:00:00.000,2025-01-23 00:00:00.000,288.82,0,0
725569,9.8,Equity,2025-01-23 00:00:00.000,2025-01-23 00:00:00.000,0,,
725569,9.8,Equity,2025-01-23 00:00:00.000,2025-01-02 00:00:00.000,35,0,0
725569,288.82,Mutual Fund,2025-01-23 00:00:00.000,2025-01-23 00:00:00.000,288.82,,
725569,726.72,Cash,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,0,,
725569,1182.44,Cash,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,0,,
725569,1909.16,Mutual Fund,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,1909.16,,
725569,726.72,Cash,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,0,,
725569,1909.16,Equity,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,1909.16,0,0
725569,1909.16,Mutual Fund,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,1909.16,,
725569,-726.72,Equity,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,726.72,0,0
725569,-1182.44,Equity,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,1182.44,0,0
725569,1182.44,Cash,2025-01-29 00:00:00.000,2025-01-29 00:00:00.000,0,,
725569,21.46,Mutual Fund,2025-01-31 00:00:00.000,2025-01-31 00:00:00.000,0,,
725569,21.46,Equity,2025-01-31 00:00:00.000,2025-01-31 00:00:00.000,21.46,0,0
725569,21.36,Equity,2025-01-31 00:00:00.000,2025-01-31 00:00:00.000,0,,
725569,171.19,Mutual Fund,2025-01-31 00:00:00.000,2025-01-31 00:00:00.000,171.19,,
725569,11.28,Equity,2025-01-31 00:00:00.000,2025-01-31 00:00:00.000,0,,
725569,132.3,Equity,2025-01-31 00:00:00.000,2025-01-31 00:00:00.000,0,,
725569,6.25,Equity,2025-01-31 00:00:00.000,2025-01-31 00:00:00.000,0,,
725569,21.36,Equity,2025-01-31 00:00:00.000,2025-01-31 00:00:00.000,0,,
725569,171.19,Mutual Fund,2025-01-31 00:00:00.000,2025-01-31 00:00:00.000,171.19,,
725569,11.28,Equity,2025-01-31 00:00:00.000,2025-01-31 00:00:00.000,0,,
725569,132.3,Equity,2025-01-31 00:00:00.000,2025-01-31 00:00:00.000,0,,
725569,21.46,Mutual Fund,2025-01-31 00:00:00.000,2025-01-31 00:00:00.000,0,,
725569,6.25,Equity,2025-01-31 00:00:00.000,2025-01-15 00:00:00.000,125,0,0
725569,11.28,Equity,2025-01-31 00:00:00.000,2025-01-17 00:00:00.000,12,0,0
725569,132.3,Equity,2025-01-31 00:00:00.000,2025-01-17 00:00:00.000,49,0,0
725569,-171.19,Equity,2025-01-31 00:00:00.000,2025-01-31 00:00:00.000,171.19,0,0
725569,21.36,Equity,2025-01-31 00:00:00.000,2025-01-10 00:00:00.000,89,0,0
725569,6.25,Equity,2025-01-31 00:00:00.000,2025-01-31 00:00:00.000,0,,
725569,21.46,Mutual Fund,2025-02-03 00:00:00.000,2025-02-03 00:00:00.000,21.46,,
725569,-21.46,Equity,2025-02-03 00:00:00.000,2025-02-03 00:00:00.000,21.46,0,0
725569,21.46,Mutual Fund,2025-02-03 00:00:00.000,2025-02-03 00:00:00.000,21.46,,
725569,78.93,Mutual Fund,2025-02-05 00:00:00.000,2025-02-05 00:00:00.000,78.93,,
725569,-1445.76,Equity,2025-02-05 00:00:00.000,2025-02-05 00:00:00.000,12,0,0
725569,858.84,Equity,2025-02-05 00:00:00.000,2025-02-05 00:00:00.000,2,,
725569,2252,Equity,2025-02-05 00:00:00.000,2025-02-05 00:00:00.000,4,,
725569,2188.8,Equity,2025-02-05 00:00:00.000,2025-02-05 00:00:00.000,15,,
725569,1385.84,Equity,2025-02-05 00:00:00.000,2025-02-05 00:00:00.000,8,,
725569,78.93,Mutual Fund,2025-02-05 00:00:00.000,2025-02-05 00:00:00.000,78.93,,
725569,2145.55,Equity,2025-02-05 00:00:00.000,2025-02-05 00:00:00.000,47,,
725569,2909.2,Equity,2025-02-05 00:00:00.000,2025-02-05 00:00:00.000,28,,
725569,78.93,Equity,2025-02-05 00:00:00.000,2025-02-05 00:00:00.000,0,,
725569,641.14,Equity,2025-02-05 00:00:00.000,2025-02-05 00:00:00.000,9,,
725569,2991.99,Equity,2025-02-05 00:00:00.000,2025-02-05 00:00:00.000,42,,
725569,7097.14,Equity,2025-02-05 00:00:00.000,2025-02-05 00:00:00.000,37,,
725569,2216.8,Equity,2025-02-05 00:00:00.000,2025-02-05 00:00:00.000,40,,
725569,2098.8,Equity,2025-02-05 00:00:00.000,2025-02-05 00:00:00.000,9,,
725569,1204.28,Equity,2025-02-05 00:00:00.000,2025-02-05 00:00:00.000,6,,
725569,1806.42,Equity,2025-02-05 00:00:00.000,2025-02-05 00:00:00.000,9,,
725569,1443,Equity,2025-02-05 00:00:00.000,2025-02-05 00:00:00.000,12,,
725569,2924.64,Equity,2025-02-05 00:00:00.000,2025-02-05 00:00:00.000,144,,
725569,1397.65,Equity,2025-02-05 00:00:00.000,2025-02-05 00:00:00.000,41,,
725569,4676.98,Equity,2025-02-05 00:00:00.000,2025-02-05 00:00:00.000,58,,
725569,2155.53,Equity,2025-02-05 00:00:00.000,2025-02-05 00:00:00.000,39,,
725569,3655.41,Equity,2025-02-05 00:00:00.000,2025-02-05 00:00:00.000,176,,
725569,1552.93,Equity,2025-02-05 00:00:00.000,2025-02-05 00:00:00.000,26,,
725569,1580.2,Equity,2025-02-05 00:00:00.000,2025-02-05 00:00:00.000,21,,
725569,1580.2,Equity,2025-02-05 00:00:00.000,2025-02-05 00:00:00.000,21,,
725569,2176.16,Equity,2025-02-05 00:00:00.000,2025-02-05 00:00:00.000,29,,
725569,1445.76,Equity,2025-02-05 00:00:00.000,2025-02-05 00:00:00.000,12,,
725569,1580.2,Equity,2025-02-05 00:00:00.000,2025-02-05 00:00:00.000,21,0,20.74
725569,1580.2,Equity,2025-02-05 00:00:00.000,2025-02-05 00:00:00.000,21,-24.62,0
725569,-2176.16,Equity,2025-02-05 00:00:00.000,2025-02-05 00:00:00.000,29,0,0
725569,-2252,Equity,2025-02-05 00:00:00.000,2025-02-05 00:00:00.000,4,0,0
725569,-2188.8,Equity,2025-02-05 00:00:00.000,2025-02-05 00:00:00.000,15,0,0
725569,-858.84,Equity,2025-02-05 00:00:00.000,2025-02-05 00:00:00.000,2,0,0
725569,-2909.2,Equity,2025-02-05 00:00:00.000,2025-02-05 00:00:00.000,28,0,0
725569,7097.14,Equity,2025-02-05 00:00:00.000,2025-02-05 00:00:00.000,37,-478.98,0
725569,2991.99,Equity,2025-02-05 00:00:00.000,2025-02-05 00:00:00.000,42,-204.63,0
725569,641.14,Equity,2025-02-05 00:00:00.000,2025-02-05 00:00:00.000,9,-50.96,0
725569,-2216.8,Equity,2025-02-05 00:00:00.000,2025-02-05 00:00:00.000,40,0,0
725569,-2098.8,Equity,2025-02-05 00:00:00.000,2025-02-05 00:00:00.000,9,0,0
725569,1204.28,Equity,2025-02-05 00:00:00.000,2025-02-05 00:00:00.000,6,-228.88,0
725569,1806.42,Equity,2025-02-05 00:00:00.000,2025-02-05 00:00:00.000,9,-451.95,0
725569,3655.41,Equity,2025-02-05 00:00:00.000,2025-02-05 00:00:00.000,176,0,43.89
725569,-2145.55,Equity,2025-02-05 00:00:00.000,2025-02-05 00:00:00.000,47,0,0
725569,-1443,Equity,2025-02-05 00:00:00.000,2025-02-05 00:00:00.000,12,0,0
725569,-2924.64,Equity,2025-02-05 00:00:00.000,2025-02-05 00:00:00.000,144,0,0
725569,-1385.84,Equity,2025-02-05 00:00:00.000,2025-02-05 00:00:00.000,8,0,0
725569,-2155.53,Equity,2025-02-05 00:00:00.000,2025-02-05 00:00:00.000,39,0,0
725569,1397.65,Equity,2025-02-05 00:00:00.000,2025-02-05 00:00:00.000,41,0,141.9
725569,4676.98,Equity,2025-02-05 00:00:00.000,2025-02-05 00:00:00.000,58,-26.24,0
725569,-78.93,Equity,2025-02-05 00:00:00.000,2025-02-05 00:00:00.000,78.93,0,0
725569,78.93,Equity,2025-02-05 00:00:00.000,2025-01-17 00:00:00.000,287,0,0
725569,1552.93,Equity,2025-02-05 00:00:00.000,2025-02-05 00:00:00.000,26,0,4.37
725569,78.93,Equity,2025-02-05 00:00:00.000,2025-02-05 00:00:00.000,0,,
725569,-1983.42,Equity,2025-02-06 00:00:00.000,2025-02-06 00:00:00.000,1983.42,0,0
725569,1983.42,Mutual Fund,2025-02-06 00:00:00.000,2025-02-06 00:00:00.000,1983.42,,
725569,1983.42,Mutual Fund,2025-02-06 00:00:00.000,2025-02-06 00:00:00.000,1983.42,,
725569,-6.09,Equity,2025-02-11 00:00:00.000,2025-02-11 00:00:00.000,6.09,0,0
725569,6.09,Equity,2025-02-11 00:00:00.000,2025-02-07 00:00:00.000,29,0,0
725569,-64.96,Equity,2025-02-18 00:00:00.000,2025-02-18 00:00:00.000,64.96,0,0
725569,64.96,Equity,2025-02-18 00:00:00.000,2025-01-31 00:00:00.000,128,0,0
725569,-5.3,Equity,2025-02-19 00:00:00.000,2025-02-19 00:00:00.000,5.3,0,0
725569,5.3,Equity,2025-02-19 00:00:00.000,2025-01-29 00:00:00.000,53,0,0
725569,1453.45,Equity,2025-02-20 00:00:00.000,2025-02-20 00:00:00.000,17,0,73.73
725569,3679.99,Equity,2025-02-20 00:00:00.000,2025-02-20 00:00:00.000,58,-734.39,0
725569,-1428,Equity,2025-02-20 00:00:00.000,2025-02-20 00:00:00.000,21,0,0
725569,-765.48,Equity,2025-02-20 00:00:00.000,2025-02-20 00:00:00.000,3,0,0
725569,-4335.66,Equity,2025-02-20 00:00:00.000,2025-02-20 00:00:00.000,186,0,0
725569,676.88,Equity,2025-02-20 00:00:00.000,2025-02-20 00:00:00.000,7,-16.68,0
725569,-692.23,Equity,2025-02-20 00:00:00.000,2025-02-20 00:00:00.000,7,0,0
725569,-2915.5,Equity,2025-02-20 00:00:00.000,2025-02-20 00:00:00.000,17,0,0
725569,2106.33,Equity,2025-02-20 00:00:00.000,2025-02-20 00:00:00.000,39,-49.2,0
725569,-1467.4,Equity,2025-02-20 00:00:00.000,2025-02-20 00:00:00.000,22,0,0
725569,8468.62,Equity,2025-02-20 00:00:00.000,2025-02-20 00:00:00.000,59,-95.82,0
725569,2916.6,Equity,2025-02-20 00:00:00.000,2025-02-20 00:00:00.000,17,-75.06,0
725569,7459.83,Equity,2025-02-20 00:00:00.000,2025-02-20 00:00:00.000,249,-166.54,0
725569,5905.68,Equity,2025-02-20 00:00:00.000,2025-02-20 00:00:00.000,29,-1180.47,0
725569,-2896.14,Equity,2025-02-20 00:00:00.000,2025-02-20 00:00:00.000,47,0,0
725569,-2199.12,Equity,2025-02-20 00:00:00.000,2025-02-20 00:00:00.000,17,0,0
725569,2815.99,Equity,2025-02-20 00:00:00.000,2025-02-20 00:00:00.000,43,-263.24,0
725569,-2162.82,Equity,2025-02-20 00:00:00.000,2025-02-20 00:00:00.000,29,0,0
725569,-7701.4,Equity,2025-02-20 00:00:00.000,2025-02-20 00:00:00.000,14,0,0
725569,-3697.6,Equity,2025-02-20 00:00:00.000,2025-02-20 00:00:00.000,20,0,0
725569,-2177.02,Equity,2025-02-20 00:00:00.000,2025-02-20 00:00:00.000,17,0,0
725569,-1261.62,Equity,2025-02-20 00:00:00.000,2025-02-20 00:00:00.000,3,0,0
725569,-2145.2,Equity,2025-02-20 00:00:00.000,2025-02-20 00:00:00.000,20,0,0
725569,361.82,Equity,2025-02-21 00:00:00.000,2025-02-21 00:00:00.000,361.82,0,0
725569,124.62,Equity,2025-02-26 00:00:00.000,2025-02-12 00:00:00.000,67,0,0
725569,36,Equity,2025-02-26 00:00:00.000,2025-02-05 00:00:00.000,80,0,0
725569,20.82,Equity,2025-02-26 00:00:00.000,2025-02-12 00:00:00.000,359,0,0
725569,-181.44,Equity,2025-02-26 00:00:00.000,2025-02-26 00:00:00.000,181.44,0,0
725569,10.32,Equity,2025-02-28 00:00:00.000,2025-02-14 00:00:00.000,129,0,0
725569,-10.32,Equity,2025-02-28 00:00:00.000,2025-02-28 00:00:00.000,10.32,0,0
725569,20.17,Equity,2025-02-28 00:00:00.000,2025-02-28 00:00:00.000,20.17,0,0
725569,28.03,Equity,2025-03-03 00:00:00.000,2025-02-14 00:00:00.000,95,0,0
725569,-56.08,Equity,2025-03-03 00:00:00.000,2025-03-03 00:00:00.000,56.08,0,0
725569,7.88,Equity,2025-03-03 00:00:00.000,2025-02-18 00:00:00.000,50,0,0
725569,4512.69,Equity,2025-03-06 00:00:00.000,2025-03-06 00:00:00.000,34,-422.75,0
725569,-3564,Equity,2025-03-06 00:00:00.000,2025-03-06 00:00:00.000,22,0,0
725569,1261.19,Equity,2025-03-06 00:00:00.000,2025-03-06 00:00:00.000,17,-117.34,0
725569,-30.8,Equity,2025-03-06 00:00:00.000,2025-03-06 00:00:00.000,30.8,0,0
725569,30.8,Equity,2025-03-06 00:00:00.000,2025-02-20 00:00:00.000,44,0,0
725569,-1368.4,Equity,2025-03-06 00:00:00.000,2025-03-06 00:00:00.000,22,0,0
725569,-2039.2,Equity,2025-03-06 00:00:00.000,2025-03-06 00:00:00.000,16,0,0
725569,507.1,Equity,2025-03-06 00:00:00.000,2025-03-06 00:00:00.000,8,-65.78,0
725569,1394.54,Equity,2025-03-06 00:00:00.000,2025-03-06 00:00:00.000,22,-117.3,0
725569,1331.15,Equity,2025-03-06 00:00:00.000,2025-03-06 00:00:00.000,21,-168.04,0
725569,-1188.7,Equity,2025-03-06 00:00:00.000,2025-03-06 00:00:00.000,2,0,0
725569,3158.51,Equity,2025-03-06 00:00:00.000,2025-03-06 00:00:00.000,20,-539.09,0
725569,-790.6,Equity,2025-03-06 00:00:00.000,2025-03-06 00:00:00.000,2,0,0
725569,-701.89,Equity,2025-03-06 00:00:00.000,2025-03-06 00:00:00.000,7,0,0
725569,1989.3,Equity,2025-03-06 00:00:00.000,2025-03-06 00:00:00.000,24,0,57.06
725569,506.23,Equity,2025-03-06 00:00:00.000,2025-03-06 00:00:00.000,3,0,16.36
725569,843.72,Equity,2025-03-06 00:00:00.000,2025-03-06 00:00:00.000,5,0,24.72
725569,-670.78,Equity,2025-03-06 00:00:00.000,2025-03-06 00:00:00.000,11,0,0
725569,-3468.64,Equity,2025-03-06 00:00:00.000,2025-03-06 00:00:00.000,16,0,0
725569,-2761.44,Equity,2025-03-06 00:00:00.000,2025-03-06 00:00:00.000,16,0,0
725569,3894.89,Equity,2025-03-06 00:00:00.000,2025-03-06 00:00:00.000,95,-390.56,0
725569,655.98,Equity,2025-03-06 00:00:00.000,2025-03-06 00:00:00.000,16,-40.18,0
725569,-2075.04,Equity,2025-03-06 00:00:00.000,2025-03-06 00:00:00.000,72,0,0
725569,-4129.65,Equity,2025-03-06 00:00:00.000,2025-03-06 00:00:00.000,207,0,0
725569,4804.23,Equity,2025-03-06 00:00:00.000,2025-03-06 00:00:00.000,59,-1041.49,0
725569,-4952.2,Equity,2025-03-06 00:00:00.000,2025-03-06 00:00:00.000,110,0,0
725569,-713.44,Equity,2025-03-06 00:00:00.000,2025-03-06 00:00:00.000,8,0,0
725569,1333.27,Equity,2025-03-06 00:00:00.000,2025-03-06 00:00:00.000,31,0,84.59
725569,4865.26,Equity,2025-03-06 00:00:00.000,2025-03-06 00:00:00.000,102,-248,0
725569,-1364.31,Equity,2025-03-06 00:00:00.000,2025-03-06 00:00:00.000,9,0,0
725569,-2804.49,Equity,2025-03-06 00:00:00.000,2025-03-06 00:00:00.000,47,0,0
725569,30.14,Equity,2025-03-07 00:00:00.000,2025-02-24 00:00:00.000,137,0,0
725569,1504.58,Equity,2025-03-07 00:00:00.000,2025-03-07 00:00:00.000,1504.58,0,0
725569,-44.17,Equity,2025-03-10 00:00:00.000,2025-03-10 00:00:00.000,44.17,0,0
725569,32.34,Equity,2025-03-10 00:00:00.000,2025-02-25 00:00:00.000,196,0,0
725569,11.83,Equity,2025-03-10 00:00:00.000,2025-02-28 00:00:00.000,91,0,0
725569,-60.95,Equity,2025-03-11 00:00:00.000,2025-03-11 00:00:00.000,60.95,0,0
